start_time,end_time,t3_duration,t3_max_int,default_color
2012-09-03 16:36:30,2012-09-03 16:58:30,22,238.1149444580078,green
2012-09-14 13:15:30,2012-09-14 13:33:30,18,133.70957946777344,green
2012-09-20 15:04:30,2012-09-20 15:29:30,25,51.29527282714844,green
2012-09-27 23:27:30,2012-09-28 00:29:30,2,84.72111511230469,green
2012-10-03 09:57:30,2012-10-03 10:09:30,12,41.75148010253906,green
2012-10-07 20:29:30,2012-10-07 20:40:30,11,88.01712036132812,green
2012-10-25 06:59:30,2012-10-25 07:12:30,13,122.07379150390625,green
2012-10-28 15:46:30,2012-10-28 15:59:30,13,35.72587203979492,green
2012-11-08 02:28:30,2012-11-08 02:41:30,13,64.22919464111328,green
2012-11-11 02:30:30,2012-11-11 02:41:30,11,91.14275360107422,green
2012-11-15 08:04:30,2012-11-15 08:15:30,11,55.584197998046875,green
2012-11-15 14:31:30,2012-11-15 14:45:30,14,69.78616333007812,green
2012-11-17 18:11:30,2012-11-17 18:27:30,16,105.7864761352539,green
2012-11-18 03:29:30,2012-11-18 03:39:30,10,46.39091491699219,green
2012-11-18 03:59:30,2012-11-18 04:30:30,31,443.4207763671875,green
2012-11-18 08:16:30,2012-11-18 08:36:30,20,174.72769165039062,green
2012-11-18 15:54:30,2012-11-18 16:05:30,11,52.68447494506836,green
2012-11-20 12:43:30,2012-11-20 12:54:30,11,89.9720687866211,green
2012-11-24 13:38:30,2012-11-24 14:02:30,24,287.9526672363281,green
2012-12-12 07:26:30,2012-12-12 07:41:30,15,75.37850952148438,green
2012-12-20 21:54:30,2012-12-20 22:18:30,24,131.1871337890625,green
2012-12-25 01:06:30,2012-12-25 01:17:30,11,46.73133850097656,green
2013-01-19 01:59:30,2013-01-19 02:09:30,10,68.97171783447266,green
2013-01-19 10:33:30,2013-01-19 10:43:30,10,71.53285217285156,green
2013-01-21 11:56:30,2013-01-21 12:06:30,10,116.26280212402344,green
2013-02-04 20:44:30,2013-02-04 20:57:30,13,107.63505554199219,green
2013-02-05 08:16:30,2013-02-05 08:31:30,15,169.9744110107422,green
2013-02-06 00:11:30,2013-02-06 00:24:30,13,80.10165405273438,green
2013-03-05 03:49:30,2013-03-05 03:59:30,10,50.14221954345703,green
2013-03-08 16:56:30,2013-03-08 17:07:30,11,51.260318756103516,green
2013-03-19 14:22:30,2013-03-19 14:34:30,12,88.4859619140625,green
2013-04-11 07:04:30,2013-04-11 07:52:30,48,284.6091003417969,green
2013-04-11 23:55:30,2013-04-12 00:06:30,11,36.419395446777344,green
2013-04-15 14:08:30,2013-04-15 14:20:30,12,119.45970153808594,green
2013-04-18 18:05:30,2013-04-18 18:27:30,22,140.86285400390625,green
2013-04-21 07:34:30,2013-04-21 07:47:30,13,42.725990295410156,green
2013-04-24 21:46:30,2013-04-24 21:58:30,12,58.580223083496094,green
2013-04-28 20:17:30,2013-04-28 20:29:30,12,75.97354888916016,green
2013-04-28 21:01:30,2013-04-28 21:19:30,18,288.9959411621094,green
2013-04-29 05:54:30,2013-04-29 06:11:30,17,130.9723358154297,green
2013-04-29 19:32:30,2013-04-29 19:42:30,10,59.8817024230957,green
2013-05-01 02:50:30,2013-05-01 03:00:30,10,54.705013275146484,green
2013-05-02 05:09:30,2013-05-02 05:24:30,15,310.4056396484375,green
2013-05-03 21:13:30,2013-05-03 21:23:30,10,62.792205810546875,green
2013-05-04 07:08:30,2013-05-04 07:20:30,12,73.02288818359375,green
2013-05-04 21:43:30,2013-05-04 21:54:30,11,60.00046920776367,green
2013-05-04 23:14:30,2013-05-04 23:29:30,15,55.93996810913086,green
2013-05-05 00:27:30,2013-05-05 00:39:30,12,72.99906158447266,green
2013-05-07 19:16:30,2013-05-07 19:27:30,11,121.01970672607422,green
2013-05-09 12:53:30,2013-05-09 13:11:30,18,298.3267517089844,green
2013-05-09 14:06:30,2013-05-09 14:18:30,12,129.6450653076172,green
2013-05-09 15:44:30,2013-05-09 15:54:30,10,111.64604187011719,green
2013-05-12 01:06:30,2013-05-12 01:16:30,10,68.13855743408203,green
2013-05-12 10:24:30,2013-05-12 10:38:30,14,86.96803283691406,green
2013-05-13 03:47:30,2013-05-13 03:57:30,10,47.053245544433594,green
2013-05-13 16:11:30,2013-05-13 16:24:30,13,36.0022087097168,green
2013-05-17 09:04:30,2013-05-17 09:20:30,16,65.16935729980469,green
2013-05-22 13:16:30,2013-05-22 13:54:30,38,109.36399841308594,green
2013-05-22 14:06:30,2013-05-22 14:16:30,10,58.60220718383789,green
2013-05-31 20:02:30,2013-05-31 20:12:30,10,53.52000427246094,green
2013-06-10 13:42:30,2013-06-10 13:53:30,11,90.95436096191406,green
2013-06-10 14:26:30,2013-06-10 14:40:30,14,107.57413482666016,green
2013-06-19 00:57:30,2013-06-19 01:09:30,12,99.5994644165039,green
2013-06-21 03:02:30,2013-06-21 03:17:30,15,38.566375732421875,green
2013-07-05 21:34:30,2013-07-05 21:44:30,10,75.38187408447266,green
2013-07-06 02:35:30,2013-07-06 02:45:30,10,73.25779724121094,green
2013-07-06 16:22:30,2013-07-06 16:34:30,12,50.84538269042969,green
2013-07-17 09:25:30,2013-07-17 09:39:30,14,62.19478225708008,green
2013-08-06 01:47:30,2013-08-06 02:05:30,18,155.57835388183594,green
2013-08-17 18:58:30,2013-08-17 19:09:30,11,40.19139099121094,green
2013-08-23 00:16:30,2013-08-23 00:27:30,11,84.3552474975586,green
2013-09-18 18:21:30,2013-09-18 18:36:30,15,42.752716064453125,green
2013-10-11 07:21:30,2013-10-11 07:50:30,29,133.455810546875,green
2013-10-13 00:36:30,2013-10-13 01:10:30,34,365.2787780761719,green
2013-10-16 15:08:30,2013-10-16 15:26:30,18,173.2148895263672,green
2013-10-17 04:20:30,2013-10-17 04:33:30,13,70.89939880371094,green
2013-10-20 07:28:30,2013-10-20 07:38:30,10,96.76762390136719,green
2013-10-20 08:40:30,2013-10-20 09:04:30,24,524.2969360351562,green
2013-10-20 14:50:30,2013-10-20 15:08:30,18,92.99433898925781,green
2013-10-21 03:02:30,2013-10-21 03:12:30,10,107.9064712524414,green
2013-10-22 21:20:30,2013-10-22 21:50:30,30,211.5613250732422,green
2013-10-23 11:21:30,2013-10-23 11:31:30,10,44.51084899902344,green
2013-10-25 08:10:30,2013-10-25 08:21:30,11,62.21626281738281,green
2013-10-26 09:28:30,2013-10-26 09:43:30,15,64.5682144165039,green
2013-10-28 15:15:30,2013-10-28 15:37:30,22,324.0139465332031,green
2013-10-31 09:33:30,2013-10-31 09:46:30,13,41.246456146240234,green
2013-11-05 22:12:30,2013-11-05 22:54:30,42,143.20957946777344,green
2013-11-07 10:43:30,2013-11-07 10:54:30,11,53.31092834472656,green
2013-11-12 08:15:30,2013-11-12 08:25:30,10,98.1798095703125,green
2013-11-12 21:42:30,2013-11-12 21:56:30,14,152.88748168945312,green
2013-11-14 00:01:30,2013-11-14 00:16:30,15,166.9146270751953,green
2013-11-15 23:36:30,2013-11-15 23:46:30,10,61.84493637084961,green
2013-11-17 07:43:30,2013-11-17 07:57:30,14,48.19715118408203,green
2013-11-18 19:36:30,2013-11-18 19:54:30,18,95.53653717041016,green
2013-11-19 10:27:30,2013-11-19 10:37:30,10,119.11840057373047,green
2013-11-23 08:49:30,2013-11-23 08:59:30,10,108.40734100341797,green
2013-11-30 09:33:30,2013-11-30 09:48:30,15,114.02243041992188,green
2013-12-07 07:24:30,2013-12-07 07:52:30,28,402.009033203125,green
2013-12-07 21:05:30,2013-12-07 21:17:30,12,54.752418518066406,green
2013-12-20 11:31:30,2013-12-20 11:45:30,14,82.66830444335938,green
2013-12-23 00:07:30,2013-12-23 00:17:30,10,71.28272247314453,green
2013-12-28 17:27:30,2013-12-28 17:43:30,16,102.34675598144531,green
2013-12-29 05:49:30,2013-12-29 06:04:30,15,50.41938781738281,green
2013-12-29 07:55:30,2013-12-29 08:16:30,21,358.6753234863281,green
2013-12-31 10:40:30,2013-12-31 11:00:30,20,86.2549819946289,green
2013-12-31 19:00:30,2013-12-31 19:17:30,17,146.6041259765625,green
2014-01-01 07:24:30,2014-01-01 07:43:30,19,55.395530700683594,green
2014-01-01 20:33:30,2014-01-01 20:44:30,11,41.538665771484375,green
2014-01-06 07:51:30,2014-01-06 08:16:30,25,120.94417572021484,green
2014-01-07 18:08:30,2014-01-07 19:01:30,53,310.26171875,green
2014-01-13 16:29:30,2014-01-13 16:42:30,13,69.6219253540039,green
2014-01-14 18:29:30,2014-01-14 18:41:30,12,31.63410758972168,green
2014-01-17 02:27:30,2014-01-17 02:44:30,17,71.98943328857422,green
2014-01-21 02:06:30,2014-01-21 02:24:30,18,163.61566162109375,green
2014-01-21 05:46:30,2014-01-21 05:59:30,13,61.36297607421875,green
2014-01-21 10:32:30,2014-01-21 10:50:30,18,105.58077239990234,green
2014-01-21 21:10:30,2014-01-21 21:21:30,11,64.11893463134766,green
2014-01-26 10:10:30,2014-01-26 10:32:30,22,365.625,green
2014-01-28 15:26:30,2014-01-28 15:44:30,18,63.59380340576172,green
2014-02-03 12:51:30,2014-02-03 13:02:30,11,65.62234497070312,green
2014-02-03 16:14:30,2014-02-03 16:25:30,11,48.733726501464844,green
2014-02-10 05:10:30,2014-02-10 05:20:30,10,40.09665298461914,green
2014-02-11 03:29:30,2014-02-11 03:42:30,13,70.92579650878906,green
2014-02-16 09:24:30,2014-02-16 09:40:30,16,165.81216430664062,green
2014-02-16 13:54:30,2014-02-16 14:07:30,13,126.08250427246094,green
2014-02-16 19:25:30,2014-02-16 19:44:30,19,122.21250915527344,green
2014-02-17 02:54:30,2014-02-17 03:21:30,27,678.199462890625,green
2014-02-18 14:41:30,2014-02-18 14:51:30,10,134.75758361816406,green
2014-02-18 14:58:30,2014-02-18 15:13:30,15,48.33472442626953,green
2014-02-20 07:54:30,2014-02-20 08:12:30,18,161.31829833984375,green
2014-02-25 00:51:30,2014-02-25 01:02:30,11,122.06273651123047,green
2014-02-28 04:09:30,2014-02-28 04:21:30,12,99.23805236816406,green
2014-03-04 18:37:30,2014-03-04 18:51:30,14,90.52511596679688,green
2014-03-05 04:35:30,2014-03-05 04:49:30,14,53.11091613769531,green
2014-03-15 15:12:30,2014-03-15 15:24:30,12,68.74585723876953,green
2014-03-17 12:10:30,2014-03-17 12:25:30,15,78.72826385498047,green
2014-03-19 03:59:30,2014-03-19 04:09:30,10,67.1645278930664,green
2014-03-28 23:25:30,2014-03-28 23:38:30,13,54.12071228027344,green
2014-03-28 23:54:30,2014-03-29 00:22:30,28,63.3824577331543,green
2014-03-29 17:47:30,2014-03-29 18:15:30,28,90.89689636230469,green
2014-04-05 06:07:30,2014-04-05 06:21:30,14,74.83881378173828,green
2014-04-11 14:37:30,2014-04-11 14:48:30,11,74.75191497802734,green
2014-04-17 00:12:30,2014-04-17 00:28:30,16,42.41842269897461,green
2014-04-18 12:57:30,2014-04-18 13:17:30,20,53.635009765625,green
2014-04-19 19:33:30,2014-04-19 19:44:30,11,98.398681640625,green
2014-04-19 23:40:30,2014-04-19 23:53:30,13,99.1085433959961,green
2014-04-20 08:19:30,2014-04-20 08:40:30,21,53.499916076660156,green
2014-04-20 13:43:30,2014-04-20 13:57:30,14,149.9546661376953,green
2014-04-22 19:03:30,2014-04-22 19:15:30,12,48.993988037109375,green
2014-05-01 03:30:30,2014-05-01 03:43:30,13,111.49284362792969,green
2014-05-05 12:21:30,2014-05-05 12:43:30,22,42.12333297729492,green
2014-05-06 17:18:30,2014-05-06 17:39:30,21,73.86762237548828,green
2014-05-07 16:14:30,2014-05-07 16:28:30,14,74.23954010009766,green
2014-05-29 08:53:30,2014-05-29 09:14:30,21,174.4929962158203,green
2014-06-01 01:38:30,2014-06-01 01:51:30,13,56.51417541503906,green
2014-06-09 07:27:30,2014-06-09 07:37:30,10,61.2401008605957,green
2014-06-11 21:00:30,2014-06-11 21:11:30,11,79.61815643310547,green
2014-06-11 22:47:30,2014-06-11 22:59:30,12,71.87942504882812,green
2014-06-12 13:18:30,2014-06-12 13:37:30,19,294.9552001953125,green
2014-06-12 22:04:30,2014-06-12 22:22:30,18,52.51813888549805,green
2014-06-13 18:16:30,2014-06-13 18:30:30,14,94.13813781738281,green
2014-07-08 16:33:30,2014-07-08 16:47:30,14,79.08179473876953,green
2014-07-25 07:06:30,2014-07-25 07:19:30,13,188.90843200683594,green
2014-07-30 16:06:30,2014-07-30 16:16:30,10,38.008094787597656,green
2014-07-31 02:10:30,2014-07-31 02:22:30,12,50.67786407470703,green
2014-08-01 18:07:30,2014-08-01 18:39:30,32,143.15692138671875,green
2014-08-03 01:48:30,2014-08-03 02:00:30,12,56.80862045288086,green
2014-08-03 03:12:30,2014-08-03 03:33:30,21,129.41815185546875,green
2014-08-03 12:21:30,2014-08-03 12:34:30,13,99.63175201416016,green
2014-08-04 02:52:30,2014-08-04 03:08:30,16,128.80580139160156,green
2014-08-05 15:47:30,2014-08-05 15:57:30,10,45.670440673828125,green
2014-08-10 21:34:30,2014-08-10 21:53:30,19,312.3763427734375,green
2014-08-14 08:42:30,2014-08-14 08:52:30,10,80.82772064208984,green
2014-08-20 16:24:30,2014-08-20 16:38:30,14,110.90961456298828,green
2014-08-21 08:51:30,2014-08-21 09:16:30,25,185.58584594726562,green
2014-08-22 00:08:30,2014-08-22 00:31:30,23,186.62184143066406,green
2014-08-22 10:22:30,2014-08-22 10:44:30,22,99.5485610961914,green
2014-08-24 00:19:30,2014-08-24 00:30:30,11,56.75425720214844,green
2014-08-24 12:15:30,2014-08-24 12:26:30,11,48.925716400146484,green
2014-08-26 09:36:30,2014-08-26 09:54:30,18,34.81280517578125,green
2014-08-28 15:54:30,2014-08-28 16:13:30,19,132.77935791015625,green
2014-09-01 09:01:30,2014-09-01 09:14:30,13,74.52080535888672,green
2014-09-01 11:10:30,2014-09-01 11:44:30,34,159.79315185546875,green
2014-09-04 08:49:30,2014-09-04 09:00:30,11,64.2442398071289,green
2014-09-05 07:00:30,2014-09-05 07:17:30,17,83.41580963134766,green
2014-09-09 00:06:30,2014-09-09 00:35:30,29,94.69295501708984,green
2014-09-10 17:33:30,2014-09-10 18:18:30,45,498.8445129394531,green
2014-09-15 18:18:30,2014-09-15 18:32:30,14,189.5401611328125,green
2014-09-20 22:43:30,2014-09-20 22:56:30,13,94.71844482421875,green
2014-09-24 20:59:30,2014-09-24 21:32:30,33,259.44488525390625,green
2014-10-05 12:35:30,2014-10-05 12:50:30,15,58.642948150634766,green
2014-10-22 17:04:30,2014-10-22 17:15:30,11,83.27233123779297,green
2014-10-24 09:59:30,2014-10-24 10:10:30,11,77.02041625976562,green
2014-11-07 15:40:30,2014-11-07 15:53:30,13,80.08015441894531,green
2014-11-07 16:38:30,2014-11-07 16:59:30,21,102.12728881835938,green
2014-12-05 06:07:30,2014-12-05 06:24:30,17,106.5351791381836,green
2014-12-13 14:19:30,2014-12-13 15:08:30,49,286.7299499511719,green
2014-12-17 04:34:30,2014-12-17 04:58:30,24,178.18739318847656,green
2014-12-17 05:04:30,2014-12-17 05:15:30,11,44.00643539428711,green
2014-12-18 22:28:30,2014-12-18 22:40:30,12,50.41128158569336,green
2014-12-25 05:26:30,2014-12-25 05:38:30,12,67.41119384765625,green
